DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1995-Q1,1552295.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1995-Q2,1570766.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1995-Q3,1598116.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1995-Q4,1617041.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1996-Q1,1634559.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1996-Q2,1654978.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1996-Q3,1672622.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1996-Q4,1675805.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1997-Q1,1676130.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1997-Q2,1693982.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1997-Q3,1713476.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1997-Q4,1739699.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1998-Q1,1749801.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1998-Q2,1769734.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1998-Q3,1786531.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1998-Q4,1802796.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1999-Q1,1820851.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1999-Q2,1838141.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1999-Q3,1866917.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,1999-Q4,1896343.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2000-Q1,1929497.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2000-Q2,1958037.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2000-Q3,1980385.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2000-Q4,2003109.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2001-Q1,2035038.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2001-Q2,2055746.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2001-Q3,2066958.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2001-Q4,2087410.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2002-Q1,2109693.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2002-Q2,2126826.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2002-Q3,2145930.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2002-Q4,2160283.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2003-Q1,2165471.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2003-Q2,2178312.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2003-Q3,2205117.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2003-Q4,2225251.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2004-Q1,2248588.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2004-Q2,2279508.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2004-Q3,2299180.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2004-Q4,2326939.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2005-Q1,2347145.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2005-Q2,2370751.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2005-Q3,2401637.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2005-Q4,2435670.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2006-Q1,2469907.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2006-Q2,2512625.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2006-Q3,2542706.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2006-Q4,2591339.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2007-Q1,2634462.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2007-Q2,2669055.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2007-Q3,2698256.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2007-Q4,2742027.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2008-Q1,2771100.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2008-Q2,2789374.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2008-Q3,2791049.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2008-Q4,2728374.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2009-Q1,2630390.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2009-Q2,2630454.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2009-Q3,2651931.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2009-Q4,2672577.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2010-Q1,2696097.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2010-Q2,2729045.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2010-Q3,2758284.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2010-Q4,2786136.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2011-Q1,2822533.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2011-Q2,2830642.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2011-Q3,2837865.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2011-Q4,2827303.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2012-Q1,2840737.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2012-Q2,2841560.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2012-Q3,2858081.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2012-Q4,2853090.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2013-Q1,2857265.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2013-Q2,2877863.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2013-Q3,2889386.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2013-Q4,2901447.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2014-Q1,2924635.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2014-Q2,2936363.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2014-Q3,2954836.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2014-Q4,2975737.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2015-Q1,3013980.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2015-Q2,3042697.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2015-Q3,3066056.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2015-Q4,3087579.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2016-Q1,3106320.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2016-Q2,3123606.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2016-Q3,3143747.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2016-Q4,3171840.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2017-Q1,3211958.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2017-Q2,3255487.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2017-Q3,3289245.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2017-Q4,3328484.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2018-Q1,3347259.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2018-Q2,3372061.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2018-Q3,3390038.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2018-Q4,3430033.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2019-Q1,3471841.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2019-Q2,3494608.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2019-Q3,3518557.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2019-Q4,3540630.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2020-Q1,3444307.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2020-Q2,3079094.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2020-Q3,3421167.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2020-Q4,3440453.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2021-Q1,3463593.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,B1GQ,EU27_2020,2021-Q2,3541093.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1995-Q1,752090.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1995-Q2,760852.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1995-Q3,771226.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1995-Q4,783420.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1996-Q1,789134.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1996-Q2,796155.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1996-Q3,804495.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1996-Q4,806048.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1997-Q1,807865.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1997-Q2,809739.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1997-Q3,814049.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1997-Q4,820865.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1998-Q1,822905.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1998-Q2,833276.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1998-Q3,844059.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1998-Q4,855177.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1999-Q1,861952.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1999-Q2,873522.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1999-Q3,888149.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,1999-Q4,898988.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2000-Q1,916271.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2000-Q2,928121.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2000-Q3,941138.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2000-Q4,952142.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2001-Q1,960966.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2001-Q2,972914.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2001-Q3,979335.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2001-Q4,989411.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2002-Q1,1000377.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2002-Q2,1007250.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2002-Q3,1013573.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2002-Q4,1022046.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2003-Q1,1025252.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2003-Q2,1031071.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2003-Q3,1043780.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2003-Q4,1046079.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2004-Q1,1052769.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2004-Q2,1062911.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2004-Q3,1070192.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2004-Q4,1079693.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2005-Q1,1091133.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2005-Q2,1100297.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2005-Q3,1112980.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2005-Q4,1128314.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2006-Q1,1139192.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2006-Q2,1152362.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2006-Q3,1167313.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2006-Q4,1183992.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2007-Q1,1200256.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2007-Q2,1214391.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2007-Q3,1228676.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2007-Q4,1248951.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2008-Q1,1270989.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2008-Q2,1285238.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2008-Q3,1298503.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2008-Q4,1288713.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2009-Q1,1263939.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2009-Q2,1262629.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2009-Q3,1269890.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2009-Q4,1275202.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2010-Q1,1283322.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2010-Q2,1292684.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2010-Q3,1299507.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2010-Q4,1309719.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2011-Q1,1322089.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2011-Q2,1331080.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2011-Q3,1332143.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2011-Q4,1332871.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2012-Q1,1340405.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2012-Q2,1345043.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2012-Q3,1351260.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2012-Q4,1352718.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2013-Q1,1355828.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2013-Q2,1359511.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2013-Q3,1365635.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2013-Q4,1369247.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2014-Q1,1378417.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2014-Q2,1386957.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2014-Q3,1394826.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,D1,EU27_2020,2014-Q4,1402707.0,
